,Epoch index,age_of_view,timeliness,consistence,completeness,queuing_time,transmitting_time,service_time,service_rate
0,,,,,,,,,
1,0.0,39.32581108631272,36.60852677610846,0.0,0.3134432703280742,0.240549395299798,0.0028666666666666,0.2434160619664648,0.0
2,1.0,43.15743793875249,38.740049395047606,0.0,0.3373872678701107,0.2411136920000064,0.0032666666666666,0.2443803586666734,0.0
3,2.0,31.80849462949096,45.03290878576731,0.0,0.2637606059517822,0.2584062297064979,0.0031,0.2615062297064981,0.0
4,3.0,29.410629837285665,50.53197271776465,0.0,0.2469636313214743,0.2419963738578299,0.0028666666666666,0.2448630405244968,0.0
5,4.0,29.13879532186756,45.074511629131024,0.0,0.2448689009791951,0.2421103457491959,0.0029,0.245010345749196,0.0
6,5.0,44.360084586866975,41.45315976702347,0.0,0.3464617848563925,0.2421650799695641,0.0033333333333333,0.2454984133028977,0.0
7,6.0,33.87565906989641,37.18751533749504,0.0,0.2777946373706177,0.2402619514471942,0.0032333333333333,0.2434952847805277,0.0
8,7.0,34.0696271729178,37.51466595362941,0.0,0.2763104116290391,0.2417255800487268,0.0033666666666666,0.2450922467153936,0.0
9,8.0,30.71873392092939,45.72571830249726,0.0,0.2562549019607845,0.2598162531638993,0.0033,0.2631162531638995,0.0
10,9.0,27.462835925872195,43.75602882882987,0.0,0.2323494607244608,0.2416345571185952,0.0029666666666666,0.2446012237852619,0.0
11,0.0,56.004990031584974,51.93697290120723,4282.484471910319,0.4725476310182194,0.1811342848746428,0.0170333333333333,0.1981676182079762,0.1416666666666665
12,1.0,57.74703190660517,52.37024177444548,4290.980372407675,0.4825611368479013,0.1841580753537457,0.0175333333333333,0.201691408687079,0.0869444444444444
13,2.0,58.1212016850443,52.986402961338975,4317.060723281092,0.48184535780124,0.1790610261469232,0.0172999999999999,0.1963610261469233,0.0541666666666666
14,3.0,53.81693101097777,52.09530950212029,4278.192589551152,0.4529130146360537,0.1850093780390995,0.0170666666666666,0.2020760447057662,0.0411111111111111
15,4.0,50.9727461140298,53.824782746273215,4289.826495469235,0.4393733211233208,0.1832655061059855,0.0170333333333333,0.2002988394393189,0.0699999999999999
16,5.0,53.70021583537826,51.36568467453119,4318.250433501124,0.453300928918576,0.176869339835823,0.0163666666666666,0.1932360065024897,0.0497222222222222
17,6.0,54.15528722598562,51.85272601689013,4255.878203673051,0.4589810754786246,0.1820008588884374,0.0172666666666666,0.1992675255551041,0.1474999999999998
18,7.0,54.64342326772299,53.534430287260925,4289.5631161578085,0.464507747970983,0.1827181912952472,0.0167666666666666,0.1994848579619139,0.0858333333333332
19,8.0,51.03085134822229,50.30495285851634,4263.268387092056,0.4316218357713454,0.1847458394898837,0.0166333333333333,0.201379172823217,0.0241666666666666
20,9.0,54.95944376258559,54.11185365802751,4225.236059378832,0.4692172973177876,0.1827424941662521,0.0162999999999999,0.1990424941662521,0.1577777777777776
21,0.0,63.83095107239252,62.97960486329308,3101.759588858304,0.5346351899734254,0.1434533841037123,0.0246333333333333,0.1680867174370456,0.2241666666666665
22,1.0,59.185466576006576,65.60897111311864,4175.451378258588,0.5127232666570901,0.131069290876976,0.0208999999999999,0.1519692908769761,0.313888888888889
23,2.0,59.971410849321074,64.663702114677,4170.201299569789,0.5198873376986121,0.1783641763721039,0.0238333333333333,0.2021975097054374,0.323888888888889
24,3.0,60.88372291419798,63.262383561399936,3196.590427001929,0.5203561662556758,0.1735551358279412,0.0232333333333333,0.1967884691612745,0.2355555555555554
25,4.0,58.211934130262776,64.52952931934963,4306.502264250547,0.5097288429616862,0.1431697476562788,0.0229999999999999,0.1661697476562788,0.2927777777777777
26,5.0,56.59229250405156,61.28788917233795,3841.99130660907,0.4884368022137624,0.1642850772947277,0.0243666666666666,0.1886517439613944,0.1430555555555554
27,6.0,62.72560980570168,63.1423771816338,3780.319730596248,0.5303534449392291,0.1602578511872096,0.0250333333333333,0.185291184520543,0.2411111111111108
28,7.0,62.13600969988708,60.54822718152757,3305.772763130666,0.5240118848109043,0.1364455388829101,0.0259,0.1623455388829101,0.2030555555555554
