,Epoch index,age_of_view,new_age_of_view,timeliness,consistence,completeness,intel_arrival_time,queuing_time,transmitting_time,service_time,service_rate,received_data,required_data
0,,,,,,,,,,,,,
1,0,82.45806251698455,50.67744239511226,62.675676451548014,2200.252150781351,0.36960111832611836,59.60852894041631,0.27932665320629246,0.40691666666666637,60.29477226028931,0.0033333333333333335,2318,5031
2,1,84.57905531813866,52.73231246383713,62.730779601543155,2208.844237831635,0.38190134179092494,60.99279693026935,0.2853210827325615,0.41947222222222197,61.6975902352241,0.009166666666666667,2427,5031
3,2,81.27092655133589,49.763794975993,59.25553335656802,2252.9996348121813,0.36358557499599176,60.1929775814409,0.2811752554894584,0.4213611111111111,60.89551394804147,0.008333333333333333,2269,5031
4,3,82.8040170339545,51.08646105759212,60.74270970961567,2276.5191420597016,0.37178476932018606,62.177126429958676,0.28583397200927585,0.41702777777777766,62.879988179745745,0.0011111111111111111,2339,5031
5,4,84.17606632752658,52.18383648945272,63.03025078715787,2196.8714801839137,0.37993946007695995,58.876163233994326,0.2830997108070946,0.42113888888888873,59.5804018336903,0.002777777777777778,2377,5031
6,5,84.14560946643537,52.23540893649035,62.52320707426673,2241.3824710663625,0.3801590828924164,59.2762912639733,0.27905043632715776,0.4249999999999999,59.9803417003004,0.010944444444444444,2392,5031
7,6,85.04148911822425,52.99050500071795,62.68990045055947,2195.366746942446,0.3829329465287796,59.33850106110292,0.2814452750149082,0.4324444444444442,60.05239078056227,0.004277777777777778,2392,5031
8,7,78.50458804888768,45.315341202296224,66.16647252361501,439.7998492965448,0.32251956569664925,59.36554719224736,0.2801578481943708,0.416638888888889,60.06234392933059,0.0,2072,5031
9,8,82.87739898851875,51.07405242772078,61.770615762765765,2278.355960906173,0.3722769219977553,61.601295251076095,0.28685177123098293,0.41936111111111113,62.307508133418175,0.005111111111111111,2344,5031
10,9,82.49119142141798,50.714169359416594,62.015830771794874,2191.3504118584215,0.3693757976591311,60.065535513533504,0.28244663970571066,0.403166666666667,60.75114881990588,0.002777777777777778,2313,5031
11,10,82.1800190629509,50.580597560813644,61.396967225204186,2297.7073613056564,0.36813067079525413,61.09507376802551,0.28783617061151967,0.42997222222222253,61.81288216085931,0.006777777777777778,2354,5031
12,11,84.04617778255724,51.81144933687188,61.26504491639569,2190.350091103574,0.37795688832772145,60.00209685133994,0.2849633968062934,0.405888888888889,60.6929491370351,0.002777777777777778,2349,5031
13,12,82.7322461691851,51.05937296134542,65.0543952831451,2274.4806490403466,0.3737990750761582,60.33345824905029,0.2820075866148359,0.4328888888888888,61.04835472455408,0.007611111111111112,2338,5031
