,Epoch index,age_of_view,timeliness,consistence,completeness,queuing_time,transmitting_time,service_time,service_rate
0,,,,,,,,,
1,0.0,82.8994612590046,41.25402912854638,550.6057825803767,0.5632209453581997,0.2111594799032145,0.0426333333333332,0.2537928132365479,0.251111111111111
2,1.0,92.28190354732187,37.08941151442152,282.5886616256008,0.5636225649804076,0.2062153378975678,0.0476666666666666,0.2538820045642346,0.1977777777777776
3,2.0,78.97293865775748,40.75313947499048,545.8949691957304,0.5492733496532514,0.1943140583566264,0.0430999999999999,0.2374140583566264,0.1683333333333332
4,3.0,89.00363018822472,35.18784117982331,329.32715498287564,0.560053282139066,0.2096033967102447,0.0480666666666666,0.2576700633769113,0.2158333333333331
5,4.0,95.41740321153704,35.72965503388989,294.48303447351924,0.5779122784441407,0.1951444262432035,0.0441666666666666,0.2393110929098702,0.2930555555555555
6,5.0,90.6734562550602,34.93152576354512,307.8986855091468,0.5609299879495957,0.2258841362142872,0.0482666666666666,0.274150802880954,0.2230555555555554
7,6.0,79.75538449429601,42.43478976943205,539.7073374353618,0.5508471663594215,0.2036040947820468,0.0423999999999999,0.2460040947820467,0.1838888888888888
8,7.0,85.7549373186999,40.519148650456565,532.3046699862693,0.5722298325313028,0.2055562821239512,0.0433999999999999,0.2489562821239513,0.2399999999999998
9,8.0,87.06051977899142,40.51328910694922,536.5840896605494,0.5776623223363414,0.1988592875799812,0.0427333333333332,0.2415926209133145,0.3225
10,9.0,84.56617961384138,40.50347943992826,536.0952123446162,0.5673404817767566,0.2111570517658998,0.0421666666666666,0.2533237184325667,0.2638888888888887
11,0,67.79300638233285,41.566012338860695,1221.8929842554303,0.46598861895185434,0.1367778355876367,0.013466666666666663,0.15024450225430336,0.029722222222222223
12,1,70.03139842177372,39.8465470179134,1359.949335244778,0.47113023514248986,0.1355711999323086,0.014133333333333328,0.14970453326564198,0.021944444444444447
13,2,70.04094827454523,41.96549576014662,835.9723878842841,0.46212285227481326,0.14656209250277025,0.014166666666666664,0.1607287591694369,0.015277777777777779
14,3,66.06924498817475,37.717531882436454,1353.9659366235317,0.4505310367736838,0.1372432449390408,0.014499999999999999,0.15174324493904084,0.0
15,4,65.30409211000035,36.79396320865299,1383.03411690726,0.4428416928024769,0.14322854271767818,0.016499999999999994,0.15972854271767817,0.0175
16,5,65.62907297842932,35.886438297071756,1491.3592753530431,0.4408961540456638,0.14223073958260649,0.015233333333333328,0.15746407291593983,0.0175
17,6,70.62109271110815,41.243217298476964,1259.9306576174797,0.47981034878338763,0.14145935336179277,0.013466666666666662,0.15492602002845945,0.07722222222222218
18,7,63.197451979336726,43.57988430734699,1084.6351586991148,0.43083690456239454,0.14106639958151687,0.013666666666666662,0.15473306624818356,0.006666666666666667
19,8,72.20802670411638,37.673019596479485,1589.1627241188714,0.48686042579424904,0.14160077321286527,0.014099999999999998,0.15570077321286527,0.056944444444444436
20,9,64.84025594007306,40.389670818744214,865.5888120295931,0.43225554538054506,0.14992656999308848,0.0143,0.1642265699930885,0.03138888888888888
