,Epoch index,age_of_view,new_age_of_view,timeliness,consistence,completeness,intel_arrival_time,queuing_time,transmitting_time,service_time,service_rate,received_data,required_data
0,,,,,,,,,,,,,
1,0,0.6459242325285052,286.1444350101278,75.95234653999847,660.8225953880584,0.7797258015373145,7.458037135529622,0.022634775190953495,0.6137020316027085,8.09437394232329,0.0,4536,5814
2,1,0.6622827314221276,293.39125002000253,71.15583858519967,631.0577966052008,0.7896474011316006,7.268524484601049,0.022882486847584267,0.607358916478556,7.898765887927185,0.0,4596,5814
3,2,0.6863336834375673,304.0458217628423,69.43338026947944,567.7550252606686,0.8107483249131109,13.530882406271216,0.0231046792311268,0.6117343867569611,14.1657214722593,0.0,4720,5814
4,3,0.6545251571398195,289.95464461294006,77.45109187793948,645.6244658276266,0.7847918447241248,10.92809626597836,0.022896476912605403,0.5921519939804372,11.543144736871387,0.0,4567,5814
5,4,0.6574310897218193,291.24197274676595,100.90588576569569,622.3505707986524,0.792549809733783,18.081759364535294,0.022363532904081586,0.6110007524454485,18.715123649884823,0.0,4616,5814
6,5,0.6539782720899084,289.71237453582944,75.6456252183147,637.969210548669,0.7873437353967828,9.615240797013705,0.023008290132255988,0.6089352896914976,10.24718437683746,0.0,4578,5814
7,6,0.6492276270503256,287.6078387832942,77.51131809415688,653.6771073170622,0.7821076308943132,12.380998307655977,0.023492000233773916,0.6149586155003767,13.019448923390117,0.0,4540,5814
8,7,0.6601473264530598,292.4452656187055,73.26900564920042,616.3056751375036,0.7945647749541658,26.42405792583759,0.02243039890201061,0.6301805869074496,27.07666891164704,0.0,4628,5814
9,8,0.6546301838349078,290.00117143886416,71.9051304419031,641.6712144138784,0.786109595195374,19.669003681618893,0.022792792326847014,0.6097441685477814,20.30154064249353,0.0,4575,5814
10,9,0.6655316614773463,294.8305260344644,70.13899219243929,612.4414336603953,0.7958528554465353,6.876105780738257,0.023008619625610464,0.6036568848758468,7.502771285239713,0.0,4632,5814
11,10,0.6925201682149371,306.78643451921715,78.62439738666109,548.4340715717693,0.8171886428094106,11.506154769884343,0.023200368784789656,0.60237396538751,12.131729104056642,0.0,4762,5814
12,11,0.6633406812479675,293.8599217928496,95.45564158520376,617.1431841296408,0.7942856052901206,21.82752172809046,0.0225097456504008,0.6103160270880367,22.4603475008289,0.0,4628,5814
