,Epoch index,age_of_view,new_age_of_view,timeliness,consistence,completeness,intel_arrival_time,queuing_time,transmitting_time,service_time,service_rate,received_data,required_data
0,,,,,,,,,,,,,
1,0,91.20210869155424,65.87447104893738,37.682274960853476,861.6190597222222,0.3647157407407407,38.032865426817864,0.24461501133338434,0.49199999999999977,38.769480438151255,0.10055555555555548,933,2443
2,1,94.24561893274907,67.97415815177068,38.067558032841944,828.6790161574075,0.3790157407407408,37.3808769681405,0.2415925814779988,0.4860555555555555,38.10852510517409,0.09427777777777771,983,2443
3,2,95.49700398135671,69.82957004521091,39.63082274832495,834.976260601852,0.38579290123456794,37.636224778779194,0.24259701637042777,0.4774166666666671,38.35623846181631,0.10149999999999992,978,2443
4,3,94.68864851590592,69.27838351526333,37.93661518567472,868.4050211419756,0.3807688271604937,37.39431265300313,0.2412492075735598,0.47838888888888853,38.113950749465594,0.10872222222222214,971,2443
5,4,97.78571719513504,71.87664084808266,42.04043890806454,834.5276528549381,0.399441975308642,37.404616058711255,0.24108995176666748,0.4831388888888888,38.12884489936687,0.10511111111111103,1030,2443
6,5,94.79017110281696,68.54856147647914,37.910360379407464,855.531574074074,0.37941790123456803,37.399935702210016,0.2416661473895486,0.4871666666666667,38.12876851626621,0.09594444444444437,975,2443
7,6,93.1750537041874,66.91370161960234,38.06586360287567,837.310828734568,0.3734330246913582,37.300601818490044,0.2404376878078403,0.46377777777777746,38.004817284075635,0.09177777777777771,963,2443
8,7,93.55239035931727,67.71713438321794,38.664680900161684,869.3291468364198,0.3766296296296295,37.37061848579046,0.24122832617222462,0.46424999999999955,38.076096811962714,0.10249999999999992,966,2443
9,8,93.24991292997595,66.84324994446071,39.23447501035057,837.1854724074074,0.37254907407407406,37.61417553284212,0.24250386392592077,0.4833055555555555,38.3399849523236,0.09455555555555549,955,2443
10,9,91.46471015418527,65.11869553646724,38.73844565638625,796.6053002006174,0.3640876543209875,37.576981186628466,0.24232803023349173,0.48866666666666636,38.307975883528634,0.08455555555555551,939,2443
11,10,93.6559893843557,67.52828919075799,36.571386583888554,841.7882376543213,0.3752512345679015,37.672286878023584,0.24315249758136895,0.4805277777777775,38.39596715338273,0.09511111111111105,971,2443
12,11,97.55114630705695,72.0917900442057,39.90602511620764,826.2273328703704,0.3953996913580249,37.4272898420626,0.2415855827020603,0.4910277777777775,38.15990320254243,0.10749999999999993,993,2443
13,12,96.72194790894692,71.00706132787045,39.61579474148285,833.5771545987654,0.3912466049382717,37.58378393822143,0.24243991357180694,0.48122222222222233,38.30744607401544,0.10427777777777769,1004,2443
14,13,92.80509186283685,67.00140399638867,37.132634471076145,859.7658849537038,0.37116481481481506,37.58388217067491,0.24234689059087913,0.48047222222222197,38.306701283488046,0.09444444444444437,955,2443
15,14,92.68625978117555,66.14772198780662,37.02478947630343,851.1105030092592,0.36977129629629635,37.52185571788672,0.24223151019557426,0.48811111111111094,38.25219833919343,0.08888888888888884,945,2443
16,15,95.50145148723597,69.33232552658015,39.41740380924141,865.2332374228396,0.38541604938271606,37.435642990803856,0.2415372526488799,0.484777777777778,38.16195802123047,0.10277777777777769,974,2443
17,16,94.42348466842303,68.93090857501427,36.99114971595027,883.0938510339505,0.3797308641975309,37.42434631534821,0.24141877746617516,0.4890833333333328,38.15484842614774,0.10344444444444435,969,2443
18,17,93.99990827349748,67.63288622380844,39.02623652216316,875.2180165432096,0.37710154320987643,37.54858121990274,0.24215670349308624,0.491944444444444,38.282682367840295,0.09455555555555549,971,2443
19,18,94.34733142179918,67.70716766315984,38.84132444987813,856.3894190586424,0.37863703703703694,37.406234288411795,0.24118340511905786,0.48763888888888857,38.135056582419764,0.08888888888888882,956,2443
20,19,94.40442721324511,68.74727834500776,38.20898997522237,803.5212590277779,0.3784012345679013,37.42906255135079,0.2415180998612046,0.48408333333333314,38.15466398454534,0.09749999999999992,961,2443
21,20,93.91112741433139,67.94019902908488,37.711307772103424,894.331561882716,0.37713055555555575,37.44908748592486,0.24179968011852784,0.4759166666666664,38.16680383271008,0.09666666666666658,959,2443
22,21,94.31590381229853,68.52489480904188,39.30083430446267,850.9069222222223,0.37935432098765454,37.41518036393826,0.24153205259430174,0.48277777777777714,38.13949019431029,0.09944444444444438,973,2443
23,22,93.9208385493274,67.9217935187656,38.41260309628435,837.3136754629631,0.3766694444444445,37.41113202928889,0.24112470973833336,0.4809166666666666,38.13317340569387,0.09622222222222215,970,2443
24,23,94.49781627469916,68.11724825468438,38.7671778382846,851.2744030092595,0.37940709876543216,37.364182636792705,0.2412159005273551,0.48563888888888906,38.09103742620898,0.09111111111111105,953,2443
25,24,96.64343270945065,69.44334523483839,38.59300766705881,852.3176583686069,0.39183950617283936,37.45207495829004,0.24188336165323923,0.48852777777777767,38.18248609772106,0.09233333333333328,1026,2443
26,25,96.08401209092652,70.39802306317662,39.14278822961697,817.7796099074075,0.38779907407407405,37.484811486595824,0.24225886592696597,0.49747222222222265,38.224542574744994,0.10344444444444437,973,2443
