,Epoch index,age_of_view,new_age_of_view,timeliness,consistence,completeness,intel_arrival_time,queuing_time,transmitting_time,service_time,service_rate,received_data,required_data
0,,,,,,,,,,,,,
1,0,62.34682543849816,34.40265977240963,60.35546870715903,2698.454675328431,0.2584667809042809,41.40362728657574,0.3059142531835785,0.38588888888888867,42.0954304286482,0.0,1617,5031
2,1,55.14491619483823,29.845984610078453,71.1080876614004,2666.675690695494,0.22561550324675334,40.52932107837877,0.3012832961668836,0.3724166666666667,41.20302104121232,0.0,1419,5031
3,2,64.56777347247562,36.26823986360782,60.587001374968715,2663.437821120718,0.2707902256693926,40.538420327166804,0.3012359020060205,0.3905555555555556,41.23021178472837,0.0,1723,5031
4,3,64.04719851599293,35.906834033714816,62.93309385433174,2660.740110849448,0.2690203132515634,40.547667462484085,0.30081568582007473,0.3885277777777774,41.23701092608195,0.0,1705,5031
5,4,56.25259180039593,30.818300040896283,74.09263983257988,2855.926257697154,0.23352447691197714,40.548867108284036,0.3011295624116886,0.40344444444444444,41.25344111514017,0.0,1496,5031
6,5,62.49972392151815,34.78845099531883,61.15375190440342,2711.8896101510495,0.2600038319704989,40.53807024134471,0.3011900028236955,0.3940555555555555,41.23331579972397,0.0,1642,5031
7,6,63.92337680606138,35.831240351570706,60.46292785470023,2779.6543819415583,0.26716611451819783,40.53986322154599,0.301091824321175,0.3974722222222222,41.23842726808938,0.0,1711,5031
8,7,64.00279286860477,35.70316935338748,61.21096169491382,2672.5765121694167,0.26718658008658036,40.533618140085906,0.3009361737233031,0.3903888888888888,41.22494320269809,0.0,1704,5031
9,8,62.04645246673701,34.01175230250179,56.55375437492523,2657.0406807269105,0.2551458253166588,40.53591345931902,0.30130387563814137,0.3835833333333334,41.220800668290494,0.0,1634,5031
10,9,63.42377676946781,35.350915158911064,61.27306115432566,2735.9601815540236,0.2651438983084818,40.54128741458232,0.3007279078645602,0.40124999999999994,41.24326532244688,0.0,1682,5031
11,10,64.02588092389644,35.66060355311016,63.17574637830763,2588.090892759388,0.26803759620009643,40.54641589142433,0.30107515583183125,0.3927222222222222,41.2402132694784,0.0,1693,5031
12,11,62.58679859664681,34.62958478746346,59.0052789679472,2806.074480973561,0.2599415363957032,40.539908960795984,0.3010088054114084,0.38475000000000026,41.22566776620738,0.0,1634,5031
13,12,62.17963981618167,34.242509607717366,57.39455615496674,2660.015753005778,0.2570697420634922,40.53634402533872,0.30088739096839573,0.3672777777777774,41.2045091940849,0.0,1637,5031
14,13,55.8033883699062,30.476814309831592,75.52461330645568,2715.6158235925645,0.2310876112313613,40.58107689986105,0.30169055762570834,0.38436111111111093,41.26712856859783,0.0,1459,5031
15,14,64.71295333639955,36.249382395304366,60.77274506115532,2630.3536028486387,0.27122415824915824,40.535162919941236,0.3009167195293024,0.39391666666666686,41.22999630613719,0.0,1726,5031
16,15,64.74250243817598,36.372335717475565,62.48838701515023,2614.6931098494233,0.27231550825717515,40.54609620196993,0.3008240773337759,0.4055833333333332,41.25250361263701,0.0,1724,5031
17,16,62.51726645688517,34.67047293045081,60.83086208037162,2737.1316227308507,0.26035318662818663,40.53590875204467,0.30109254275086056,0.384611111111111,41.22161240590664,0.0,1635,5031
18,17,60.48062733315643,32.952724352155805,59.0946639362935,2734.9704163177125,0.24864958714125385,40.53335445316375,0.3009665797319548,0.3946944444444444,41.22901547734015,0.0,1573,5031
19,18,62.73691793769308,34.6872449785722,59.1335950087706,2634.9314996354565,0.2602125761584096,40.539919811758196,0.30059299774952314,0.3890277777777778,41.229540587285484,0.0,1652,5031
20,19,54.783218095423486,29.534026216311705,73.63736264112214,2680.104585797744,0.2242493326118326,40.53410500792104,0.3012675474461925,0.3857222222222222,41.22109477758948,0.0,1434,5031
21,20,54.84220877001505,29.902055656530706,71.76955452597086,2934.352515372261,0.22575180675805673,40.54269196412687,0.3016204912989573,0.38472222222222235,41.229034677648066,0.0,1423,5031
22,21,54.399596188556885,29.306833555722612,70.52513646910165,2855.175340674165,0.22167925084175086,40.54348470643686,0.3014237520584716,0.39016666666666644,41.23507512516196,0.0,1407,5031
23,22,61.2863458782486,33.748898177130656,58.28987430492787,2717.693084173437,0.2529788940997275,40.54893949355046,0.3006643307464715,0.40747222222222235,41.25707604651916,0.0,1588,5031
24,23,62.56505064705169,31.104929326782607,59.230740660117775,34.57711657564875,0.2258676877906044,40.54471819855815,0.3010875083744068,0.3799166666666668,41.22572237359926,0.0,1469,5031
25,24,54.55268716326568,29.607616453257993,71.99119263346266,2987.712776771454,0.2234056447410613,40.54012356750633,0.30155261588056503,0.37872222222222246,41.220398405609075,0.0011111111111111111,1419,5031
26,25,62.88906384630326,34.9362735655692,59.349491014373584,2733.551889725582,0.2613531365239702,40.534963306918094,0.3011602575287473,0.38591666666666685,41.22204023111353,0.0,1650,5031
